"task_id","exam_set","script_id","question_no","question_type","max_mark","model","provider","n_runs","mean_total_score","total_score_min","total_score_max","total_score_range","total_score_std","mean_context_content_data","mean_structure_format_brevity","mean_language_mechanics","mean_originality_comparisons_paraphrase","mean_raw_total","performance_band_of_mean","cap_applied_rate","cap_reason_modal","is_attempted","synthesised","evidence_not_found_rate","model_version","thinking_level","rubric_hash","prompt_hash"
"TABLE_014","SE_07_Q1","SE_07_Q1_0013","5","Table_Completion","5","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","5.0","0.0","0.0","0.0","5.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","1af6741158bc2c64cc0db990179ca0d8a2bf0314c02f229f1f4b239fd8b974da"
"TABLE_015","SE_07_Q1","SE_07_Q1_0014","5","Table_Completion","5","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","5.0","0.0","0.0","0.0","5.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","821b7916fdb437364634a323396d749783a57033cf94a14fbd62a7f6e0e59179"
"TABLE_016","SE_07_Q1","SE_07_Q1_0015","5","Table_Completion","5","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","3.0","0.0","0.0","0.0","3.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","ff05f9a70aae956fecb70a3c50e8a71baf4bd5f2b6cf15577ec33f1daf3fab99"
"TABLE_017","SE_07_Q1","SE_07_Q1_0016","5","Table_Completion","5","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","5.0","0.0","0.0","0.0","5.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","3bcd89430c50cf73e38152cce5bcde1918b9f7aebd7fa7350defd1ead171d829"
"TABLE_018","SE_07_Q1","SE_07_Q1_0017","5","Table_Completion","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","1c1dea63f55086f4e884f1cb7dcd156e1af0560ddc2faefcbcc22a475f6fa148"
"TABLE_019","SE_07_Q1","SE_07_Q1_0018","5","Table_Completion","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","4a55553f2e804a084445f90a91e835fffc30ebcba73249e8ea93dc2cb6bce207"
"TABLE_020","SE_07_Q1","SE_07_Q1_0019","5","Table_Completion","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","030dfa0cae4303cf7de0bc2039a5a992fbe6c9edf871ef9161d376676233f004"
"TABLE_021","SE_07_Q1","SE_07_Q1_0020","5","Table_Completion","5","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","5.0","0.0","0.0","0.0","5.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","e6487a6ca549eb2284d80cf4f9a04b011585e88fb298245651a263d5a2fd6421"
"TABLE_022","SE_07_Q1","SE_07_Q1_0021","5","Table_Completion","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.0","0.0","0.0","2.0","Band 2","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","9fbe382426668eb03d7cb87480d3e1a3f7f994339a8f12e7935a6d6c500af751"
"TABLE_023","SE_07_Q1","SE_07_Q1_0022","5","Table_Completion","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","74c7f0a260dbfd3a64ec637271f1bd1aa46d38c80c5a0b552fd610dcac2916b5"
"TABLE_024","SE_07_Q1","SE_07_Q1_0023","5","Table_Completion","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","bc1c8f7d300cca4eb8ed38894ca7e0982302d5de4cf31e6d9c72d8cf7ed5dce2"
"TABLE_025","SE_07_Q1","SE_07_Q1_0024","5","Table_Completion","5","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","3.0","0.0","0.0","0.0","3.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","8797f9bfc492b73410c5d3f0b3d92d3a9f224e356e56e9c05a52c009dc9210a9"
"TABLE_026","SE_07_Q1","SE_07_Q1_0025","5","Table_Completion","5","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","5.0","0.0","0.0","0.0","5.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","b6d50f8f552cf752c28707f8c38e36157d5cbde4f58fc1d343997e9029186f06"
"TABLE_027","SE_07_Q1","SE_07_Q1_0026","5","Table_Completion","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","124369022dfd4c72b445184a43ee818924d8077519bab7d2cc8e0c1e55561b80"
"TABLE_028","SE_07_Q1","SE_07_Q1_0027","5","Table_Completion","5","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","3.0","0.0","0.0","0.0","3.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","ea1779de411c2c80cbe4d5ddc200d4ab6a6e6cb563995cb7eb17e584ecd0b239"
"TABLE_029","SE_07_Q1","SE_07_Q1_0028","5","Table_Completion","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","e645f8d296894759cdba8c4b781920d9635dd445977c3d9e02e0867c061de1c0"
"TABLE_030","SE_07_Q1","SE_07_Q1_0029","5","Table_Completion","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","0e8574eaf2307faefaafd1d6dc6fbae93bc1861a2163bcc2c1c870c3885cd9c5"
"TABLE_031","SE_07_Q1","SE_07_Q1_0030","5","Table_Completion","5","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","5.0","0.0","0.0","0.0","5.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","c1d0c274541f79e0b8a933f36ef56ab9a0e52425e7a121aecc926ed2e4339099"
"TABLE_032","SE_07_Q1","SE_07_Q1_0031","5","Table_Completion","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.0","0.0","0.0","2.0","Band 2","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","01b6f1ff59a4ca11656e4448328bc8f80e9cf2073a2e135d66ad4a1e9028a350"
"TABLE_033","SE_07_Q1","SE_07_Q1_0032","5","Table_Completion","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.0","0.0","0.0","2.0","Band 2","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","68b6617c734ebce3ff1c881b1a2777d6c1fd73bf2753f2287eb4c6be788005b8"
"TABLE_034","SE_07_Q1","SE_07_Q1_0033","5","Table_Completion","5","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","3.0","0.0","0.0","0.0","3.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","36e67c5b922a3d7c30f5bace13d9751c6c3ac071cd525f2e16368453b026d0a8"
"TABLE_035","SE_07_Q1","SE_07_Q1_0034","5","Table_Completion","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.0","0.0","0.0","2.0","Band 2","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","0eace31c0cc7fd3e9bba71a2fc0fc85fbc865a91a0a1695de21d7e7294e1478e"
"TF_001","SE_07_Q1","SE_07_Q1_0000","6","True_False","5","gemma","ai_studio","1","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","Band 1","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","414ae66082faf34d96f5f7cf4c3724d65cabfcc15039a39d431abadeda715df0"
"TF_002","SE_07_Q1","SE_07_Q1_0001","6","True_False","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","a0c32fa0efdf0b23dce661cd8eafca5186209e2556cc47058e2c9260e6429c60"
"TF_003","SE_07_Q1","SE_07_Q1_0002","6","True_False","5","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","5.0","0.0","0.0","0.0","5.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","6693de86514b908e5398357a979fcee3ea324a81ae01f083f11c8a489cd5a4df"
"TF_004","SE_07_Q1","SE_07_Q1_0003","6","True_False","5","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","3.0","0.0","0.0","0.0","3.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","a9bdde1ea0b8a7ab1527aca16e50cad26191a7daf093d113159ad7bc39e2c978"
"TF_005","SE_07_Q1","SE_07_Q1_0004","6","True_False","5","gemma","ai_studio","1","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","Band 1","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","06e0153966804792080957eda98898c40d87bc5f191bba558b9f51530ea1b2b5"
"TF_006","SE_07_Q1","SE_07_Q1_0005","6","True_False","5","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","3.0","0.0","0.0","0.0","3.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","385a686ea7ca20eaabecff4c02cd80d1b7bf7d626cddab340a452f6c0a25c0ac"
"TF_007","SE_07_Q1","SE_07_Q1_0006","6","True_False","5","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","3.0","0.0","0.0","0.0","3.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","c432b9c30f6b17cc5dcd06ac7c213b131dc4a72c57e4889697c78babd8a11cb8"
"TF_008","SE_07_Q1","SE_07_Q1_0007","6","True_False","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","a4fe5d0eb9cff060fe24b16ee74b4f24e478a7d5e658b65fea4f6bf6c62d6ad8"
"TF_009","SE_07_Q1","SE_07_Q1_0008","6","True_False","5","gemma","ai_studio","1","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","Band 1","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","61a2fea65525979ff174be00ec695a28246cb1197128649530ff6fd3236262e9"
"TF_010","SE_07_Q1","SE_07_Q1_0009","6","True_False","5","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","3.0","0.0","0.0","0.0","3.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","79cda3fff81804c9d46a0d073eee7223ec659d525d4f28d9b6287e6d9e115e80"
"TF_011","SE_07_Q1","SE_07_Q1_0010","6","True_False","5","gemma","ai_studio","1","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","Band 1","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","638f494319bfe17a73ebba536dcf35cee7868dd1fa3dab798630506e5cc6ee4c"
"TF_012","SE_07_Q1","SE_07_Q1_0011","6","True_False","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.0","0.0","0.0","2.0","Band 2","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","3c3ff1a5e72be6af9816f4d71f417e3eddc4b5f74abca8345b2395d1ab6ec13b"
"TF_013","SE_07_Q1","SE_07_Q1_0012","6","True_False","5","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","3.0","0.0","0.0","0.0","3.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","9ec01fdc2f1f52986ce3cee07e507cacd67a1448b273a0e41d11b33865bf708f"
"TF_014","SE_07_Q1","SE_07_Q1_0013","6","True_False","5","gemma","ai_studio","1","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","Band 1","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","80fce4dc01bea5b670e908a13d78f7bf7791cd4af88873d9cd71e0778978fedd"
"TF_015","SE_07_Q1","SE_07_Q1_0014","6","True_False","5","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","3.0","0.0","0.0","0.0","3.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","c4ea01e2c98c6d16b1ecda8f32766276bbf54ea8acc1531f01505c26ed969a98"
"TF_016","SE_07_Q1","SE_07_Q1_0015","6","True_False","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","882f0dbd77f9e712e406309480ab5e10dcded9d205d1219989204ac0036085f8"
"TF_017","SE_07_Q1","SE_07_Q1_0016","6","True_False","5","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","3.0","0.0","0.0","0.0","3.0","Band 3","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","f5f919e8db9cece14c3f7da5058acc7d809d6dd6ef3770c5bfbd3806a3c02bd6"
"TF_018","SE_07_Q1","SE_07_Q1_0017","6","True_False","5","gemma","ai_studio","1","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","Band 1","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","7e3e70ab5621f24452f506192d1e234b66c4f6d988ed7f14ce932d35e9059418"
"TF_019","SE_07_Q1","SE_07_Q1_0018","6","True_False","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","91bc7101ed7b89f497ee8ccefd9362320ef05771a00c569c0188157ae46a9dcf"
"TF_020","SE_07_Q1","SE_07_Q1_0019","6","True_False","5","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","5.0","0.0","0.0","0.0","5.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","3eb262d3c079da709f946eca016eea3304048651bd10755abc8a9138ec718e7c"
"TF_021","SE_07_Q1","SE_07_Q1_0020","6","True_False","5","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","3.0","0.0","0.0","0.0","3.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","6bd29223ee816250a65cccb82330f9c1df00b93a8fb2832d90def4def610f1c1"
"TF_022","SE_07_Q1","SE_07_Q1_0021","6","True_False","5","gemma","ai_studio","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Band 0","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","cc2b70f5da07b086ca0de5f31c7593821806ab22ef26447cfe1766bf9e11c827"
"TF_023","SE_07_Q1","SE_07_Q1_0022","6","True_False","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","ffa35ca061e00ef33fdbc2741c4dd561642fa30af41606ae0fafed541dda4738"
"TF_024","SE_07_Q1","SE_07_Q1_0023","6","True_False","5","gemma","ai_studio","1","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","Band 1","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","39524459019003728616745082c346a05d72ec7df218a6c9eaa84496b61a965f"
"TF_025","SE_07_Q1","SE_07_Q1_0024","6","True_False","5","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","3.0","0.0","0.0","0.0","3.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","279737553442e85013d5678ae57804eb53e86d640d283865ae3ce6fc8c4bb7a6"
"TF_026","SE_07_Q1","SE_07_Q1_0025","6","True_False","5","gemma","ai_studio","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Band 0","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","ae30203dc5d1fa021588351e55b289aef66ebfc7d841458516beaa77afc6e1ed"
"TF_027","SE_07_Q1","SE_07_Q1_0026","6","True_False","5","gemma","ai_studio","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Band 0","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","394a517bb3a3de46097a86b3dcc301d705c1332a4252793f5e06bdc2bf3023e4"
"TF_028","SE_07_Q1","SE_07_Q1_0027","6","True_False","5","gemma","ai_studio","1","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","Band 1","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","9d20c1fd587c406e69bd49ef685a5835b7c693425632aeee504256eb16590574"
"TF_029","SE_07_Q1","SE_07_Q1_0028","6","True_False","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","71a3263c19c55a7def8e599af8ffa25b9b92b415b75abfd225620bbf5bc41edb"
"TF_030","SE_07_Q1","SE_07_Q1_0029","6","True_False","5","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","3.0","0.0","0.0","0.0","3.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","642e182cd54332f03b03560503a4e57c91b4bc10ff26ededb957ca82995cf882"
"TF_031","SE_07_Q1","SE_07_Q1_0030","6","True_False","5","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","3.0","0.0","0.0","0.0","3.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","5fb6a19d6381f8398de7f65fcefba4194b8e3adc7c10109dc46f2bab6a4f620e"
"TF_032","SE_07_Q1","SE_07_Q1_0031","6","True_False","5","gemma","ai_studio","1","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","Band 1","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","b4bff5523fcbe8932081dc3f503a71c3c4cce16c472589e35859b8585763ae3d"
"TF_033","SE_07_Q1","SE_07_Q1_0032","6","True_False","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","dc464a02ecec39256245593748ff30d96bdf918705debcf749856840729038e7"
"TF_034","SE_07_Q1","SE_07_Q1_0033","6","True_False","5","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","3.0","0.0","0.0","0.0","3.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","c75816829d02196e9919b3a8a3daf9a36445686b823e20140e25b8cc8cad349c"
"TF_035","SE_07_Q1","SE_07_Q1_0034","6","True_False","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.0","0.0","0.0","2.0","Band 2","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","988da5b5c54ba6f852bf9b04f16c7eb1d27b556a11881b56fd39d94eb22ebf38"
"TRANS_001","SE_07_Q1","SE_07_Q1_0000","8","Sentence_Transformation","5","gemma","ai_studio","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Band 0","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","85e777377c10346e5cb35ba3effeae8a16be9fc4c8f2909dd3f3a0aec7c20fb7"
"TRANS_002","SE_07_Q1","SE_07_Q1_0001","8","Sentence_Transformation","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","cb673f6c6bcf07b3e0ff0a66d0b59c11c871e8ca0ac87ddc30c77eae065424ee"
"TRANS_003","SE_07_Q1","SE_07_Q1_0002","8","Sentence_Transformation","5","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","5.0","0.0","0.0","0.0","5.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","c0e4aef3cfcbdb1e03338f72c005b811a3a00e4616dd5c3760d25ffc5e5c2742"
"TRANS_004","SE_07_Q1","SE_07_Q1_0003","8","Sentence_Transformation","5","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","5.0","0.0","0.0","0.0","5.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","07c0b54b9d277d538f3f08442d33c316fad6a6a67bd1c102250384c48c402075"
"TRANS_005","SE_07_Q1","SE_07_Q1_0004","8","Sentence_Transformation","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.0","0.0","0.0","2.0","Band 2","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","d32fd118dbb1f24948650780920bb057bcfd37c5fa387e3b6d9ee0346a6300a2"
"TRANS_006","SE_07_Q1","SE_07_Q1_0005","8","Sentence_Transformation","5","gemma","ai_studio","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Band 0","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","38d61accaf1c530e0a5666774c91cae5a109c7957157d7e640488bd5b99608c6"
"TRANS_007","SE_07_Q1","SE_07_Q1_0006","8","Sentence_Transformation","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.0","0.0","0.0","2.0","Band 2","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","1d3992ff0e366d32a7b0efce8e98de68f791ea1a4672b63809f4b9aa5e9a0c8d"
"TRANS_008","SE_07_Q1","SE_07_Q1_0007","8","Sentence_Transformation","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","7f461f070e6f895293141f596f8504fe5d26fc035edcbbec2b92daa2661a383b"
"TRANS_009","SE_07_Q1","SE_07_Q1_0008","8","Sentence_Transformation","5","gemma","ai_studio","1","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","Band 1","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","ff2f2f515e383ac8ba93ac0df93167f3635cbd20e056cf813dfa3695b8c98a7a"
